note,pitch,chord,bar,mapped voice,cost,category
594,50,322,52 7/4,2,0,repetition
595,52,323,52 15/8,2,n/a,ornamentation
603,55,327,53 5/4,3,n/a,ornamentation
607,50,330,54 1/4,3,n/a,ornamentation
608,52,331,54 1/2,3,n/a,ornamentation
609,54,332,54 3/4,3,n/a,ornamentation
612,55,333,54 1/1,3,0,repetition
613,59,333,54 1/1,1,3,other
614,57,334,54 11/8,0,n/a,ornamentation
616,57,336,54 13/8,0,n/a,ornamentation
617,59,337,54 7/4,0,n/a,ornamentation
618,60,338,54 15/8,0,n/a,ornamentation
628,54,342,55 7/4,2,n/a,ornamentation
633,43,345,56 1/1,4,0,repetition
635,59,345,56 1/1,1,3,other
638,53,347,56 7/4,2,n/a,ornamentation
641,67,348,57,0,0,repetition
643,67,349,57 1/2,0,0,repetition
648,57,351,57 3/2,3,0,repetition
651,62,352,58,1,0,repetition
654,64,353,58 1/2,1,5,other
656,69,354,58 3/4,0,n/a,ornamentation
663,62,356,58 3/2,1,0,repetition
671,67,359,59 3/4,0,2,other
672,69,360,59 7/8,0,n/a,ornamentation
677,69,363,59 7/4,0,n/a,ornamentation
678,71,364,59 15/8,0,n/a,ornamentation
679,48,365,60,4,0,repetition
681,55,365,60,2,7,other
683,71,366,60 1/4,0,1,other
686,71,367,60 1/2,0,1,ficta
693,66,371,61,0,1,ficta
698,53,374,61 1/1,4,3,other
700,66,374,61 1/1,0,1,other
711,67,379,62 1/2,0,0,repetition
714,55,381,62 5/4,3,n/a,ornamentation
722,43,385,63 1/1,4,0,repetition
723,55,385,63 1/1,3,0,repetition
728,55,388,64,3,0,repetition
734,43,391,64 1/1,4,0,repetition
735,50,391,64 1/1,3,5,other
743,62,393,65,1,0,repetition
748,48,397,65 3/2,2,0,repetition
750,54,398,65 7/4,3,2,ficta
752,50,399,66,2,2,other
756,43,401,66 1/1,4,0,repetition
758,71,401,66 1/1,0,0,repetition
759,55,402,66 3/2,3,0,repetition
762,60,404,67 1/2,1,1,other
775,66,411,68 5/4,1,2,ficta
786,57,417,69 5/4,3,n/a,ornamentation
790,61,419,70,0,1,ficta
797,58,426,71 5/4,2,n/a,ornamentation
802,55,430,72 3/4,3,n/a,ornamentation
803,57,431,72 7/8,3,n/a,ornamentation
808,55,434,72 7/4,3,n/a,ornamentation
810,54,435,73,3,3,ficta
811,47,436,73 1/2,4,3,ficta
821,59,440,74 1/2,2,0,repetition
822,62,440,74 1/2,1,0,repetition
825,57,442,74 11/8,2,n/a,ornamentation
827,57,444,74 13/8,2,n/a,ornamentation
828,59,445,74 7/4,2,n/a,ornamentation
829,60,446,74 15/8,2,n/a,ornamentation
831,59,447,75,2,0,repetition
832,62,447,75,1,0,repetition
833,55,448,75 1/2,4,0,repetition
839,60,451,75 7/4,1,n/a,ornamentation
841,62,452,76,1,0,repetition
854,66,458,77 1/1,0,2,ficta
