note,pitch,duration,chord,bar,mapped voice,cost,category
360,61,1/16,220,40 15/16,1,n/a,ornamentation
361,62,1/4,221,41,0 and 1,n/a,match
362,50,1/8,222,41 1/4,2,n/a,match
363,62,1/8,222,41 1/4,1,0,repetition
364,64,1/8,223,41 3/8,0,n/a,match
365,50,1/8,224,41 1/2,2,0,repetition
366,65,1/8,224,41 1/2,0,n/a,match
367,52,1/8,225,41 5/8,2,n/a,match
368,67,1/8,225,41 5/8,0,n/a,match
369,53,1/4,226,41 3/4,2,n/a,match
370,60,1/4,226,41 3/4,1,n/a,match
371,69,1/4,226,41 3/4,0,n/a,match
372,55,1/8,227,42,2,n/a,match
373,59,1/8,227,42,1,n/a,match
374,69,1/8,227,42,0,0,repetition
375,67,1/8,228,42 1/8,0,n/a,match
376,57,1/8,229,42 1/4,1,n/a,match
377,67,1/8,229,42 1/4,0,n/a,match
378,55,1/8,230,42 3/8,1,n/a,match
379,50,1/16,231,42 1/2,2,n/a,match
380,57,1/16,231,42 1/2,1,n/a,match
381,67,1/16,232,42 9/16,0,n/a,ornamentation
382,66,1/16,233,42 5/8,0,n/a,ornamentation
383,64,1/16,234,42 11/16,0,n/a,ornamentation
384,67,1/16,235,42 3/4,0,0,repetition
385,66,1/16,236,42 13/16,0,n/a,ornamentation
386,64,1/16,237,42 7/8,0,n/a,ornamentation
387,66,1/16,238,42 15/16,0,n/a,ornamentation
388,55,1/4,239,43,1,n/a,match
389,67,1/4,239,43,0,n/a,match
390,55,1/8,240,43 1/4,2,n/a,match
391,57,1/8,241,43 3/8,1,n/a,match
392,59,1/8,242,43 1/2,1,n/a,match
393,67,1/8,242,43 1/2,0,0,repetition
394,60,1/8,243,43 5/8,1,n/a,match
395,62,1/4,244,43 3/4,1,n/a,match
396,65,1/4,244,43 3/4,0,n/a,match
397,60,1/4,245,44,2,n/a,match
398,64,1/4,245,44,0,n/a,match
399,65,1/16,246,44 1/4,0,1,adaptation
400,64,1/16,247,44 5/16,0,n/a,ornamentation
401,62,1/16,248,44 3/8,0,0,repetition
402,60,1/16,249,44 7/16,0,n/a,ornamentation
403,55,1/4,250,44 1/2,2,n/a,match
404,62,1/4,250,44 1/2,0,n/a,match
405,59,1/4,251,44 3/4,1,n/a,match
406,57,1/4,252,45,2,n/a,match
407,60,1/4,252,45,0 and 1,n/a,match
408,57,1/4,253,45 1/4,1,n/a,match
409,45,1/4,254,45 1/2,2,n/a,match
410,57,1/4,254,45 1/2,1,0,repetition
411,60,1/4,254,45 1/2,0,0,repetition
412,55,1/8,255,45 3/4,1,n/a,match
413,53,1/8,256,45 7/8,1,n/a,match
414,45,1/4,257,46,2,0,repetition
415,52,1/4,257,46,1,n/a,match
416,47,1/4,258,46 1/4,2,n/a,match
417,50,1/4,258,46 1/4,1,n/a,match
418,48,1/4,259,46 1/2,2,n/a,match
419,52,1/4,259,46 1/2,1,n/a,match
420,67,1/4,259,46 1/2,0,n/a,match
421,50,1/8,260,46 3/4,2,n/a,match
422,52,1/8,261,46 7/8,2,n/a,match
423,53,1/4,262,47,2,n/a,match
424,69,1/4,262,47,0,n/a,match
425,53,1/16,263,47 1/4,2,0,repetition
426,52,1/16,264,47 5/16,2,n/a,ornamentation
427,53,1/16,265,47 3/8,2,2,adaptation
428,55,1/16,266,47 7/16,1,n/a,ornamentation
429,45,1/4,267,47 1/2,2,n/a,match
430,57,1/4,267,47 1/2,1,n/a,match
431,72,1/4,267,47 1/2,0,n/a,match
432,72,1/4,268,47 3/4,0,0,repetition
433,55,1/4,269,48,2,n/a,match
434,71,1/4,269,48,0,n/a,match
435,53,1/4,270,48 1/4,2,n/a,match
436,69,1/4,270,48 1/4,0,n/a,match
437,50,1/4,271,48 1/2,1,n/a,match
438,52,1/8,272,48 3/4,2,n/a,match
439,67,1/8,272,48 3/4,0,n/a,match
440,50,1/8,273,48 7/8,2,n/a,match
441,65,1/8,273,48 7/8,0,n/a,match
442,48,1/4,274,49,2,n/a,match
443,52,1/4,274,49,1,n/a,match
444,67,1/4,274,49,0,n/a,match
445,53,1/4,275,49 1/4,1,n/a,match
446,69,1/4,275,49 1/4,0,n/a,match
447,53,1/8,276,49 1/2,1,0,repetition
448,62,1/8,276,49 1/2,0,n/a,match
449,52,1/8,277,49 5/8,1,n/a,match
450,50,1/4,278,49 3/4,1,n/a,match
451,48,1/4,279,50,1,n/a,match
452,64,1/4,279,50,0,n/a,match
