note,pitch,duration,onset,chord,bar,mapped voice,cost,category
191,60,1/32,379/32,141,12 27/32,0,n/a,ornamentation
192,62,1/32,95/8,142,12 7/8,0,n/a,ornamentation
193,64,1/32,381/32,143,12 29/32,0,n/a,ornamentation
194,66,1/32,191/16,144,12 15/16,0,n/a,ornamentation
195,67,1/32,383/32,145,12 31/32,0,n/a,ornamentation
196,53,1/4,12/1,146,13,3,n/a,match
197,65,1/4,12/1,146,13,1,n/a,match
198,69,1/4,12/1,146,13,0,n/a,match
199,69,1/4,49/4,147,13 1/4,0,n/a,match
200,53,1/4,25/2,148,13 1/2,3,0,repetition
201,65,1/4,25/2,148,13 1/2,1,0,repetition
202,69,1/4,25/2,148,13 1/2,0,n/a,match
203,53,1/4,51/4,149,13 3/4,3,n/a,match
204,65,1/4,51/4,149,13 3/4,1,n/a,match
205,69,1/4,51/4,149,13 3/4,0,n/a,match
206,48,1/4,13/1,150,14,3,n/a,match
207,64,1/4,13/1,150,14,1,n/a,match
208,67,1/4,13/1,150,14,0,n/a,match
209,48,1/4,53/4,151,14 1/4,3,n/a,match
210,64,1/4,53/4,151,14 1/4,1,n/a,match
211,67,1/4,53/4,151,14 1/4,0,n/a,match
212,50,1/4,27/2,152,14 1/2,3,n/a,match
213,62,1/4,27/2,152,14 1/2,1,n/a,match
214,65,1/4,27/2,152,14 1/2,0,n/a,match
215,67,1/16,55/4,153,14 3/4,0,n/a,ornamentation
216,65,1/16,221/16,154,14 13/16,0,n/a,ornamentation
217,67,1/32,111/8,155,14 7/8,0,n/a,ornamentation
218,65,1/32,445/32,156,14 29/32,0,n/a,ornamentation
219,64,1/32,223/16,157,14 15/16,0,n/a,ornamentation
220,62,1/32,447/32,158,14 31/32,0,n/a,ornamentation
221,45,1/4,14/1,159,15,3,n/a,match
222,60,1/4,14/1,159,15,1,n/a,match
223,64,1/4,14/1,159,15,0,n/a,match
224,57,1/4,57/4,160,15 1/4,3,n/a,match
225,60,1/4,57/4,160,15 1/4,1,n/a,match
226,64,1/4,57/4,160,15 1/4,2,n/a,match
227,57,1/4,29/2,161,15 1/2,3,n/a,match
228,60,1/4,29/2,161,15 1/2,1,n/a,match
229,64,1/4,29/2,161,15 1/2,2,n/a,match
230,57,1/4,59/4,162,15 3/4,3,n/a,match
231,60,1/4,59/4,162,15 3/4,1,n/a,match
232,64,1/4,59/4,162,15 3/4,2,n/a,match
233,55,1/4,15/1,163,16,3,n/a,match
234,59,1/4,15/1,163,16,1,n/a,match
235,64,1/4,15/1,163,16,2,n/a,match
236,55,1/4,61/4,164,16 1/4,3,n/a,match
237,59,1/4,61/4,164,16 1/4,1,n/a,match
238,64,1/4,61/4,164,16 1/4,2,n/a,match
239,53,1/16,31/2,165,16 1/2,3,n/a,match
240,57,1/16,31/2,165,16 1/2,1,n/a,match
