note,pitch,duration,onset,chord,bar,mapped voice,cost,category
158,50,1/4,101/4,100,26 1/4,3,n/a,match
159,59,1/4,101/4,100,26 1/4,2,n/a,match
160,48,1/4,51/2,101,26 1/2,3,n/a,match
161,60,1/4,51/2,101,26 1/2,2,n/a,match
162,60,1/4,103/4,102,26 3/4,3,n/a,match
163,57,1/4,26/1,103,27,2,n/a,match
164,53,1/4,105/4,104,27 1/4,2,n/a,match
165,57,1/4,105/4,104,27 1/4,3,n/a,match
166,60,1/4,105/4,104,27 1/4,1,n/a,match
167,55,1/4,53/2,105,27 1/2,3,n/a,match
168,59,1/4,53/2,105,27 1/2,2,n/a,ficta
169,62,1/4,53/2,105,27 1/2,1,n/a,match
170,64,1/4,107/4,106,27 3/4,1,n/a,match
171,67,1/4,107/4,106,27 3/4,0,n/a,match
172,53,1/4,27/1,107,28,3,n/a,match
173,57,1/4,27/1,107,28,2,n/a,match
174,69,1/4,27/1,107,28,0,n/a,match
175,62,1/8,109/4,108,28 1/4,1,n/a,match
176,69,1/8,109/4,108,28 1/4,0,0,repetition
177,71,1/8,219/8,109,28 3/8,0,n/a,match
178,57,1/4,55/2,110,28 1/2,2,0,repetition
179,60,1/4,55/2,110,28 1/2,1,n/a,match
180,72,1/4,55/2,110,28 1/2,0,n/a,match
181,62,1/4,111/4,111,28 3/4,1,n/a,match
182,65,1/4,111/4,111,28 3/4,0,n/a,match
183,62,1/8,28/1,112,29,1,0,repetition
184,69,1/8,28/1,112,29,0,n/a,match
185,60,1/8,225/8,113,29 1/8,1,n/a,match
186,65,1/4,113/4,114,29 1/4,1,n/a,match
187,60,1/4,57/2,115,29 1/2,2,n/a,match
188,67,1/4,57/2,115,29 1/2,0,n/a,match
189,64,1/4,115/4,116,29 3/4,1,n/a,match
190,53,1/2,29/1,117,30,3,0,repetition
191,65,1/2,29/1,117,30,0 and 1,n/a,match
192,53,1/2,59/2,118,30 1/2,3,0,repetition
193,65,1/2,59/2,118,30 1/2,0,n/a,match
194,64,1/4,30/1,119,31,2,n/a,match
195,67,1/4,30/1,119,31,0,n/a,match
196,64,1/8,121/4,120,31 1/4,2,n/a,ornamentation
197,62,1/8,243/8,121,31 3/8,2,n/a,match
198,60,1/4,61/2,122,31 1/2,2,n/a,match
199,67,1/4,61/2,122,31 1/2,0,n/a,match
200,59,1/4,123/4,123,31 3/4,2,n/a,match
201,57,1/4,31/1,124,32,2,n/a,match
202,69,1/4,31/1,124,32,0,n/a,match
203,57,1/8,125/4,125,32 1/4,2,n/a,ornamentation
204,55,1/8,251/8,126,32 3/8,2,n/a,match
205,53,1/4,63/2,127,32 1/2,2,n/a,match
206,69,1/4,63/2,127,32 1/2,0,0,repetition
207,52,1/4,127/4,128,32 3/4,2,n/a,match
208,67,1/4,127/4,128,32 3/4,0,n/a,match
209,50,1/4,32/1,129,33,2,n/a,match
210,65,1/4,32/1,129,33,0,n/a,match
211,48,1/4,129/4,130,33 1/4,2,n/a,match
212,64,1/4,129/4,130,33 1/4,0,n/a,match
213,55,1/4,65/2,131,33 1/2,2,n/a,match
214,62,1/4,65/2,131,33 1/2,0,n/a,match
