note,pitch,duration,onset,chord,bar,mapped voice,cost,category
215,57,1/2,43/1,130,15 1/1,2,n/a,match
216,60,1/2,43/1,130,15 1/1,0,n/a,match
217,72,1/2,87/2,131,15 3/2,0,n/a,match
218,53,1/4,44/1,132,15 2/1,3,0,repetition
219,57,1/4,44/1,132,15 2/1,2,0,repetition
220,60,1/4,44/1,132,15 2/1,1,n/a,match
221,71,1/4,177/4,133,15 9/4,0,n/a,match
222,62,1/2,89/2,134,15 5/2,1,n/a,match
223,69,1/2,89/2,134,15 5/2,0,n/a,match
224,52,1/2,45/1,135,16,3,n/a,match
225,59,1/2,45/1,135,16,2,n/a,match
226,64,1/2,45/1,135,16,1,n/a,match
227,52,1/2,91/2,136,16 1/2,3,0,repetition
228,68,1/2,91/2,136,16 1/2,0,n/a,ficta
229,48,1/2,46/1,137,16 1/1,3,n/a,match
230,60,1/2,46/1,137,16 1/1,2,n/a,match
231,64,1/2,46/1,137,16 1/1,1,0,repetition
232,69,1/2,46/1,137,16 1/1,0,n/a,match
233,67,1/2,93/2,138,16 3/2,0,n/a,match
234,48,1/4,47/1,139,16 2/1,3,0,repetition
235,60,1/4,47/1,139,16 2/1,2,0,repetition
236,65,1/4,189/4,140,16 9/4,0,n/a,match
237,55,1/2,95/2,141,16 5/2,1,n/a,match
238,64,1/2,95/2,141,16 5/2,0,n/a,match
239,50,1/4,48/1,142,17,3,n/a,match
240,53,1/4,48/1,142,17,1,n/a,match
241,57,1/4,48/1,142,17,2,3,adaptation
242,62,1/4,193/4,143,17 1/4,0,n/a,match
243,62,1/2,97/2,144,17 1/2,0,n/a,match
244,52,1/2,49/1,145,17 1/1,3,n/a,match
245,55,1/2,49/1,145,17 1/1,2,n/a,match
246,59,1/2,49/1,145,17 1/1,1,n/a,match
247,67,1/2,99/2,146,17 3/2,0,n/a,match
248,52,1/4,50/1,147,17 2/1,3,0,repetition
249,55,1/4,50/1,147,17 2/1,2,0,repetition
250,59,1/4,50/1,147,17 2/1,1,0,repetition
251,66,1/4,201/4,148,17 9/4,0,n/a,ornamentation
252,67,1/4,101/2,149,17 5/2,0,0,repetition
253,64,1/4,203/4,150,17 11/4,0,n/a,match
254,50,1/2,51/1,151,18,3,n/a,match
255,57,1/2,51/1,151,18,2,n/a,match
256,62,1/2,51/1,151,18,1,n/a,match
257,65,1/2,51/1,151,18,0,n/a,match
258,62,1/4,103/2,152,18 1/2,3,n/a,ornamentation
259,50,1/4,207/4,153,18 3/4,3,0,repetition
260,55,1/2,52/1,154,18 1/1,1,n/a,match
261,59,1/2,52/1,154,18 1/1,2,n/a,match
262,62,1/2,52/1,154,18 1/1,0,n/a,match
263,74,1/2,105/2,155,18 3/2,0,n/a,match
264,55,1/2,53/1,156,18 2/1,3,n/a,match
265,59,1/2,53/1,156,18 2/1,2,0,repetition
266,67,1/2,107/2,157,18 5/2,1,n/a,match
267,71,1/2,107/2,157,18 5/2,0,n/a,match
268,57,1/2,54/1,158,19,2 and 3,n/a,match
269,64,1/2,54/1,158,19,1,n/a,match
270,72,1/2,54/1,158,19,0,n/a,match
271,53,1/2,109/2,159,19 1/2,3,n/a,match
272,69,1/2,109/2,159,19 1/2,1,n/a,match
273,55,1/2,55/1,160,19 1/1,3,n/a,match
274,67,1/2,55/1,160,19 1/1,1,n/a,match
275,71,1/2,55/1,160,19 1/1,0,n/a,match
276,57,1/4,111/2,161,19 3/2,3,n/a,match
277,65,1/4,111/2,161,19 3/2,1,n/a,match
278,69,1/4,111/2,161,19 3/2,0,n/a,match
279,64,1/4,223/4,162,19 7/4,2,n/a,ornamentation
280,58,1/2,56/1,163,19 2/1,3,n/a,match
281,62,1/2,56/1,163,19 2/1,2,n/a,match
282,58,1/2,113/2,164,19 5/2,3,0,repetition
283,62,1/2,113/2,164,19 5/2,1,n/a,match
284,67,1/2,113/2,164,19 5/2,0,n/a,match
285,57,1/2,57/1,165,20,3,n/a,match
286,60,1/2,57/1,165,20,1,n/a,match
287,64,1/2,57/1,165,20,2,n/a,match
288,69,1/2,57/1,165,20,0,n/a,match
289,60,1/2,115/2,166,20 1/2,2,n/a,match
290,64,1/2,115/2,166,20 1/2,0,n/a,match
291,62,1/2,58/1,167,20 1/1,2,n/a,match
292,65,1/2,58/1,167,20 1/1,0,n/a,match
293,55,1/2,117/2,168,20 3/2,3,n/a,match
294,64,1/2,117/2,168,20 3/2,0 and 2,n/a,match
295,57,1/2,59/1,169,20 2/1,3,n/a,match
296,65,1/2,59/1,169,20 2/1,2,n/a,match
297,59,1/2,119/2,170,20 5/2,3,n/a,match
298,62,1/2,119/2,170,20 5/2,0,n/a,match
299,60,1/2,60/1,171,21,3,n/a,match
300,64,1/2,60/1,171,21,0 and 2,n/a,match
301,57,1/2,121/2,172,21 1/2,1,0,repetition
302,72,1/2,121/2,172,21 1/2,0,n/a,match
303,55,1/2,61/1,173,21 1/1,3,n/a,match
304,71,1/2,61/1,173,21 1/1,0,n/a,match
305,59,1/2,123/2,174,21 3/2,3,n/a,match
306,62,1/2,123/2,174,21 3/2,2,n/a,match
307,74,1/2,123/2,174,21 3/2,0,n/a,match
308,57,1/4,62/1,175,21 2/1,3,n/a,match
309,60,1/4,62/1,175,21 2/1,1,n/a,match
310,64,1/4,62/1,175,21 2/1,2,n/a,match
311,72,1/4,62/1,175,21 2/1,0,n/a,match
312,62,1/4,249/4,176,21 9/4,2,n/a,ornamentation
313,64,1/4,125/2,177,21 5/2,2,0,repetition
314,69,1/4,125/2,177,21 5/2,0,n/a,match
315,66,1/4,251/4,178,21 11/4,2,n/a,ornamentation
316,55,1/2,63/1,179,22,3,n/a,match
317,62,1/2,63/1,179,22,1,n/a,match
318,67,1/2,63/1,179,22,2,n/a,match
319,74,1/4,127/2,180,22 1/2,0,n/a,match
320,65,1/4,255/4,181,22 3/4,2,n/a,match
321,62,1/4,64/1,182,22 1/1,2,n/a,match
322,72,1/4,257/4,183,22 5/4,0,n/a,match
323,53,1/2,129/2,184,22 3/2,3,n/a,match
324,65,1/2,129/2,184,22 3/2,2,n/a,match
325,69,1/2,129/2,184,22 3/2,0,n/a,match
326,55,1/2,65/1,185,22 2/1,3,n/a,match
327,64,1/2,65/1,185,22 2/1,2,n/a,match
328,71,1/2,65/1,185,22 2/1,0,n/a,match
329,57,1/2,131/2,186,22 5/2,3,n/a,match
330,73,1/2,131/2,186,22 5/2,0,n/a,ficta
331,55,1/2,66/1,187,23,1,n/a,match
332,58,1/2,66/1,187,23,3,n/a,match
333,62,1/2,66/1,187,23,2,n/a,match
334,74,1/2,66/1,187,23,0,n/a,match
335,74,1/4,133/2,188,23 1/2,0,n/a,ornamentation
336,57,1/4,267/4,189,23 3/4,3,n/a,match
337,72,1/4,267/4,189,23 3/4,0,n/a,match
338,53,1/2,67/1,190,23 1/1,3,n/a,match
339,69,1/2,67/1,190,23 1/1,0,n/a,match
340,57,1/2,135/2,191,23 3/2,3,n/a,match
