note,pitch,duration,onset,chord,bar,mapped voice,cost,category
381,61,1/2,151/2,187,38 3/2,1,n/a,match
382,64,1/2,151/2,187,38 3/2,0,0,repetition
383,50,1/2,76/1,188,39,2,n/a,match
384,62,1/2,76/1,188,39,1,n/a,match
385,65,1/2,76/1,188,39,0,n/a,match
386,57,1/4,153/2,189,39 1/2,3,n/a,match
387,64,1/4,307/4,190,39 3/4,0,n/a,ornamentation
388,50,1/2,77/1,191,39 1/1,4,n/a,match
389,57,1/2,77/1,191,39 1/1,3,n/a,match
390,62,1/2,77/1,191,39 1/1,1,0,repetition
391,65,1/2,77/1,191,39 1/1,0,0,repetition
392,50,1/2,155/2,192,39 3/2,4,n/a,match
393,53,1/2,155/2,192,39 3/2,3,n/a,match
394,65,1/2,155/2,192,39 3/2,0,n/a,match
395,48,1/2,78/1,193,40,4,n/a,match
396,55,1/2,78/1,193,40,3,n/a,match
397,64,1/2,78/1,193,40,0,n/a,match
398,45,1/2,157/2,194,40 1/2,4,n/a,match
399,57,1/2,157/2,194,40 1/2,3,n/a,match
400,61,1/2,157/2,194,40 1/2,0,n/a,ficta
401,47,1/2,79/1,195,40 1/1,4,n/a,match
402,50,1/2,79/1,195,40 1/1,3,n/a,match
403,62,1/2,79/1,195,40 1/1,0,n/a,match
404,56,1/2,159/2,196,40 3/2,2,1,adaptation
405,45,1/2,80/1,197,41,4,n/a,match
406,52,1/2,80/1,197,41,3,n/a,match
407,57,1/2,80/1,197,41,2,n/a,match
408,60,1/2,80/1,197,41,0,n/a,match
409,72,1/2,161/2,198,41 1/2,0,n/a,match
410,60,1/2,81/1,199,41 1/1,2,3,adaptation
411,64,1/2,81/1,199,41 1/1,1,n/a,match
412,72,1/2,81/1,199,41 1/1,0,n/a,match
413,57,1/2,163/2,200,41 3/2,2,n/a,match
414,72,1/2,163/2,200,41 3/2,0,n/a,match
415,55,1/2,82/1,201,42,2,n/a,match
416,62,1/2,82/1,201,42,1,n/a,match
417,71,1/2,82/1,201,42,0,n/a,match
418,52,1/2,165/2,202,42 1/2,2,n/a,match
419,64,1/2,165/2,202,42 1/2,1,n/a,match
420,68,1/2,165/2,202,42 1/2,0,n/a,ficta
421,53,1/4,83/1,203,42 1/1,2,n/a,match
422,57,1/4,83/1,203,42 1/1,1,n/a,match
423,62,1/4,83/1,203,42 1/1,3,10,adaptation
424,69,1/4,83/1,203,42 1/1,0,n/a,match
425,59,1/4,333/4,204,42 5/4,1,n/a,ornamentation
426,60,1/2,167/2,205,42 3/2,1,3,adaptation
427,52,1/2,84/1,206,43,2,n/a,match
428,59,1/2,84/1,206,43,1,n/a,match
429,64,1/2,84/1,206,43,3,12,adaptation
430,67,1/2,84/1,206,43,0,n/a,match
431,48,1/2,169/2,207,43 1/2,4,n/a,match
432,60,1/2,169/2,207,43 1/2,3,n/a,match
433,48,1/2,85/1,208,43 1/1,4,n/a,match
434,60,1/2,85/1,208,43 1/1,3,n/a,match
435,64,1/2,85/1,208,43 1/1,1,n/a,match
436,67,1/2,85/1,208,43 1/1,0,0,repetition
437,48,1/2,171/2,209,43 3/2,4,n/a,match
438,52,1/2,171/2,209,43 3/2,2,0,repetition
439,60,1/2,171/2,209,43 3/2,3,n/a,match
440,64,1/2,171/2,209,43 3/2,1,n/a,match
441,50,1/2,86/1,210,44,4,n/a,match
442,59,1/2,86/1,210,44,3,n/a,match
443,62,1/2,86/1,210,44,1,n/a,match
444,52,1/2,173/2,211,44 1/2,4,n/a,match
445,56,1/2,173/2,211,44 1/2,3,n/a,ficta
446,59,1/2,173/2,211,44 1/2,1,n/a,match
447,45,1/4,87/1,212,44 1/1,4,n/a,match
448,57,1/4,87/1,212,44 1/1,3,n/a,match
449,60,1/4,87/1,212,44 1/1,1,n/a,match
450,64,1/4,87/1,212,44 1/1,0,3,adaptation
451,47,1/4,349/4,213,44 5/4,4,n/a,ornamentation
452,48,1/4,175/2,214,44 3/2,4,n/a,ornamentation
453,50,1/4,351/4,215,44 7/4,4,n/a,ornamentation
454,52,1/4,88/1,216,45,4,n/a,match
