note,pitch,duration,chord,bar,mapped voice,cost,category
231,50,1/4,128,23 1/2,2,n/a,match
232,53,1/4,128,23 1/2,3,n/a,match
233,60,1/4,128,23 1/2,1,n/a,match
234,58,1/4,129,23 3/4,1,n/a,match
235,50,1/4,130,23 1/1,4,n/a,match
236,53,1/4,130,23 1/1,3,0,repetition
237,57,1/4,130,23 1/1,1,n/a,match
238,65,1/4,130,23 1/1,0,0,repetition
239,55,1/4,131,23 5/4,3,n/a,match
240,50,1/2,132,23 3/2,1,n/a,match
241,57,1/2,132,23 3/2,3,n/a,match
242,50,1/2,133,24,3 and 4,n/a,match
243,62,1/2,133,24,1,n/a,match
244,65,1/2,133,24,0,0,repetition
245,46,1/2,134,24 1/2,4,n/a,match
246,50,1/2,134,24 1/2,2,n/a,match
247,46,1/4,135,24 1/1,4,0,repetition
248,50,1/4,135,24 1/1,5,n/a,match
249,62,1/4,135,24 1/1,1,0,repetition
250,65,1/4,135,24 1/1,0,0,repetition
251,48,1/4,136,24 5/4,4,n/a,match
252,52,1/4,136,24 5/4,2,n/a,match
253,50,1/2,137,24 3/2,4,n/a,match
254,53,1/2,137,24 3/2,2,n/a,match
255,43,1/2,138,25,4,n/a,match
256,50,1/2,138,25,5,n/a,match
257,55,1/2,138,25,2,n/a,match
258,58,1/2,138,25,3,n/a,match
259,62,1/2,138,25,1,0,repetition
260,46,1/2,139,25 1/2,5,n/a,match
261,46,1/4,140,25 1/1,5,0,repetition
262,48,1/4,141,25 5/4,5,n/a,match
263,50,1/2,142,25 3/2,5,n/a,match
264,43,1/2,143,26,5,n/a,match
265,55,1/2,143,26,2,0,repetition
266,58,1/2,143,26,3,0,repetition
267,62,1/2,143,26,1,n/a,match
268,55,1/2,144,26 1/2,4,n/a,match
269,58,1/2,144,26 1/2,1,n/a,match
270,43,1/4,145,26 1/1,5,0,repetition
271,55,1/4,145,26 1/1,4,0,repetition
272,58,1/4,145,26 1/1,3,0,repetition
273,53,1/4,146,26 5/4,4,n/a,match
274,60,1/4,146,26 5/4,1,n/a,match
275,50,1/2,147,26 3/2,4,n/a,match
276,62,1/2,147,26 3/2,1,n/a,match
277,51,1/2,148,27,4,n/a,match
278,55,1/2,148,27,1,n/a,match
279,58,1/2,148,27,3,n/a,match
280,55,1/4,149,27 1/2,5,n/a,match
281,58,1/4,149,27 1/2,3,0,repetition
282,50,1/4,150,27 3/4,4,n/a,match
283,46,1/4,151,27 1/1,4,n/a,match
284,58,1/4,151,27 1/1,3,0,repetition
285,62,1/4,151,27 1/1,1,n/a,match
286,48,1/4,152,27 5/4,4,2,adaptation
287,50,1/2,153,27 3/2,5,n/a,match
288,53,1/2,153,27 3/2,2,2,adaptation
289,51,1/4,154,28,5,n/a,match
290,55,1/4,154,28,2,n/a,match
291,58,1/4,154,28,3,n/a,match
292,50,1/8,155,28 1/4,5,n/a,ornamentation
