note,pitch,duration,onset,chord,bar,mapped voice,cost,category
290,79,1/4,67/2,151,34 1/2,0,0,repetition
291,59,1/8,135/4,152,34 3/4,3,n/a,match
292,62,1/8,135/4,152,34 3/4,2,n/a,match
293,60,1/8,271/8,153,34 7/8,2,n/a,match
294,53,1/2,34/1,154,35,1,n/a,match
295,57,1/2,34/1,154,35,3,n/a,match
296,72,1/2,34/1,154,35,2,12,adaptation
297,77,1/2,34/1,154,35,0,n/a,match
298,57,1/2,69/2,155,35 1/2,3,0,repetition
299,60,1/2,69/2,155,35 1/2,1,n/a,match
300,76,1/2,69/2,155,35 1/2,0,n/a,match
301,55,1/4,35/1,156,36,3,n/a,match
302,59,1/4,35/1,156,36,1,n/a,match
303,67,1/4,35/1,156,36,2,n/a,match
304,76,1/4,35/1,156,36,0,0,repetition
305,74,1/4,141/4,157,36 1/4,0,n/a,match
306,55,1/4,71/2,158,36 1/2,1,n/a,match
307,67,1/4,71/2,158,36 1/2,2,0,repetition
308,74,1/4,71/2,158,36 1/2,0,n/a,match
309,53,1/8,143/4,159,36 3/4,3,n/a,match
310,52,1/8,287/8,160,36 7/8,3,n/a,match
311,50,1/4,36/1,161,37,3,n/a,match
312,65,1/4,36/1,161,37,2,n/a,match
313,74,1/4,36/1,161,37,0,0,repetition
314,57,1/8,145/4,162,37 1/4,1,n/a,ornamentation
315,59,1/8,291/8,163,37 3/8,1,n/a,match
316,57,3/8,73/2,164,37 1/2,3,n/a,match
317,60,3/8,73/2,164,37 1/2,1,n/a,match
318,64,3/8,73/2,164,37 1/2,2,n/a,match
319,72,3/8,73/2,164,37 1/2,0,n/a,match
320,59,1/8,295/8,165,37 7/8,1,n/a,match
321,55,1/4,37/1,166,38,1,n/a,match
322,58,1/4,37/1,166,38,3,n/a,match
323,74,1/4,37/1,166,38,0,n/a,match
324,55,1/8,149/4,167,38 1/4,1,0,repetition
325,58,1/8,149/4,167,38 1/4,3,0,repetition
326,62,1/8,149/4,167,38 1/4,2,n/a,match
327,53,1/8,299/8,168,38 3/8,1,n/a,match
328,55,1/8,75/2,169,38 1/2,1 and 3,n/a,match
329,62,1/8,75/2,169,38 1/2,2,n/a,match
330,74,1/8,75/2,169,38 1/2,0,0,repetition
331,57,1/8,301/8,170,38 5/8,1,n/a,match
332,55,1/4,151/4,171,38 3/4,3,n/a,match
333,58,1/4,151/4,171,38 3/4,1,n/a,match
334,55,1/8,38/1,172,39,3,0,repetition
335,62,1/8,38/1,172,39,2,0,repetition
336,53,1/8,305/8,173,39 1/8,3,n/a,match
337,52,1/8,153/4,174,39 1/4,3,n/a,match
338,50,1/8,307/8,175,39 3/8,3,n/a,match
339,52,1/4,77/2,176,39 1/2,3,n/a,match
340,60,1/4,77/2,176,39 1/2,2,n/a,ficta
341,55,1/4,155/4,177,39 3/4,1,n/a,match
342,50,1/4,39/1,178,40,3,n/a,match
343,57,1/4,39/1,178,40,1,n/a,match
344,62,1/4,39/1,178,40,2,n/a,match
345,62,1/4,157/4,179,40 1/4,1,n/a,match
346,55,1/4,79/2,180,40 1/2,3,n/a,match
347,62,1/4,79/2,180,40 1/2,2,0,repetition
348,74,1/4,79/2,180,40 1/2,0,n/a,match
349,60,1/4,159/4,181,40 3/4,1,n/a,match
350,55,1/4,40/1,182,41,3,0,repetition
351,59,1/4,40/1,182,41,1,n/a,match
352,79,1/4,40/1,182,41,0,n/a,match
353,53,1/4,161/4,183,41 1/4,3,n/a,match
354,52,1/4,81/2,184,41 1/2,3,n/a,match
355,79,1/4,81/2,184,41 1/2,0,0,repetition
356,50,1/4,163/4,185,41 3/4,3,n/a,match
357,77,1/4,163/4,185,41 3/4,0,n/a,match
358,48,1/4,41/1,186,42,3,n/a,match
359,55,1/4,41/1,186,42,1,0,repetition
360,76,1/4,41/1,186,42,0,n/a,match
361,57,1/4,165/4,187,42 1/4,1,n/a,match
362,58,1/2,83/2,188,42 1/2,1,n/a,match
363,62,1/2,83/2,188,42 1/2,2,n/a,match
364,77,1/2,83/2,188,42 1/2,0,n/a,match
365,48,1/4,42/1,189,43,3,n/a,match
366,55,1/4,42/1,189,43,1,n/a,match
367,67,1/4,42/1,189,43,2,n/a,match
368,76,1/4,42/1,189,43,0,n/a,match
369,55,1/8,169/4,190,43 1/4,1,0,repetition
370,72,1/8,169/4,190,43 1/4,0,n/a,match
371,57,1/8,339/8,191,43 3/8,1,n/a,match
372,58,1/8,85/2,192,43 1/2,1,n/a,match
373,67,1/8,85/2,192,43 1/2,2,0,repetition
374,74,1/8,85/2,192,43 1/2,0,n/a,match
375,60,1/8,341/8,193,43 5/8,1,n/a,match
376,62,1/4,171/4,194,43 3/4,1,n/a,match
377,65,1/4,171/4,194,43 3/4,2,n/a,match
378,48,1/4,43/1,195,44,3,n/a,match
379,55,1/4,43/1,195,44,1,n/a,match
380,64,1/4,43/1,195,44,2,n/a,match
381,76,1/4,43/1,195,44,0,n/a,match
382,60,1/4,173/4,196,44 1/4,1,n/a,match
383,58,1/8,87/2,197,44 1/2,3,10,adaptation
384,62,1/8,87/2,197,44 1/2,1,n/a,match
385,65,1/8,87/2,197,44 1/2,2,n/a,match
386,60,1/8,349/8,198,44 5/8,1,n/a,match
387,58,1/8,175/4,199,44 3/4,1,n/a,match
388,57,1/8,351/8,200,44 7/8,1,n/a,match
389,48,1/4,44/1,201,45,3,n/a,match
390,55,1/4,44/1,201,45,1,n/a,match
391,64,1/4,44/1,201,45,2,n/a,match
392,57,1/4,177/4,202,45 1/4,1,n/a,match
393,60,1/4,177/4,202,45 1/4,2,n/a,match
394,58,1/2,89/2,203,45 1/2,1,n/a,match
395,62,1/2,89/2,203,45 1/2,2,n/a,match
396,77,1/2,89/2,203,45 1/2,0,n/a,match
397,48,1/4,45/1,204,46,3,n/a,match
398,55,1/4,45/1,204,46,1,n/a,match
399,64,1/4,45/1,204,46,2,n/a,match
400,76,1/4,45/1,204,46,0,n/a,match
401,67,1/4,181/4,205,46 1/4,1,n/a,match
402,55,1/8,91/2,206,46 1/2,3,n/a,match
403,67,1/8,91/2,206,46 1/2,1,0,repetition
404,74,1/8,91/2,206,46 1/2,0,n/a,match
405,65,1/8,365/8,207,46 5/8,1,n/a,match
406,62,1/4,183/4,208,46 3/4,1,n/a,match
