note,pitch,duration,chord,bar,mapped voice,cost,category
224,64,1/4,141,18,1,n/a,match
225,72,1/4,141,18,0,n/a,match
226,65,1/4,142,18 1/4,1,n/a,ornamentation
227,64,1/8,143,18 1/2,1,n/a,ornamentation
228,65,1/8,144,18 5/8,1,n/a,ornamentation
229,64,1/8,145,18 3/4,1,n/a,ornamentation
230,62,1/8,146,18 7/8,1,n/a,ornamentation
231,57,1/2,147,18 1/1,3,n/a,match
232,60,1/2,147,18 1/1,2,n/a,match
233,64,1/2,147,18 1/1,1,n/a,match
234,69,1/2,147,18 1/1,0,n/a,match
235,57,1/2,148,18 3/2,3,0,repetition
236,60,1/2,148,18 3/2,2,0,repetition
237,64,1/2,148,18 3/2,1,0,repetition
238,69,1/2,148,18 3/2,0,0,repetition
239,52,1/1,149,19,3,n/a,match
240,59,1/1,149,19,2,n/a,match
241,64,1/1,149,19,1,n/a,match
242,71,1/1,149,19,0,n/a,match
243,52,1/4,150,19 1/1,3,0,repetition
244,64,1/4,150,19 1/1,1,0,repetition
245,72,1/8,151,19 5/4,0,n/a,ornamentation
246,74,1/8,152,19 11/8,0,n/a,ornamentation
247,76,1/8,153,19 3/2,0,0,repetition
248,74,1/8,154,19 13/8,0,n/a,ornamentation
249,76,1/8,155,19 7/4,0,n/a,ornamentation
250,72,1/8,156,19 15/8,0,n/a,ornamentation
251,74,1/4,157,20,0,n/a,match
252,62,1/8,158,20 1/4,1,n/a,ornamentation
253,64,1/8,159,20 3/8,1,n/a,ornamentation
254,65,1/4,160,20 1/2,1,n/a,ornamentation
255,64,1/4,161,20 3/4,1,n/a,ornamentation
256,65,1/2,162,20 1/1,1,0,repetition
257,64,1/2,163,20 3/2,1,n/a,match
258,72,1/2,163,20 3/2,0,n/a,match
259,62,1/4,164,21,1,n/a,match
260,71,1/4,164,21,0,n/a,match
261,69,1/4,165,21 1/4,0,n/a,ornamentation
262,60,1/2,166,21 1/2,1,n/a,match
263,69,1/2,166,21 1/2,0,n/a,match
264,52,1/4,167,21 1/1,3,n/a,match
265,59,1/4,167,21 1/1,1,n/a,match
266,64,1/4,167,21 1/1,2,n/a,match
267,68,1/4,168,21 5/4,0,n/a,ornamentation
268,69,1/4,169,21 3/2,0,n/a,ornamentation
269,68,1/4,170,21 7/4,0,n/a,ornamentation
270,53,1/4,171,22,3,n/a,match
271,57,1/4,171,22,1,n/a,match
272,62,1/4,171,22,2,n/a,match
273,69,1/4,171,22,0,n/a,match
274,60,1/8,172,22 1/4,2,n/a,ornamentation
275,59,1/8,173,22 3/8,2,n/a,ornamentation
276,62,1/4,174,22 1/2,2,n/a,ornamentation
277,60,1/4,175,22 3/4,2,n/a,ornamentation
278,62,1/2,176,22 1/1,2,0,repetition
279,52,1/2,177,22 3/2,3,n/a,match
