note,pitch,duration,chord,bar,mapped voice,cost,category
103,50,1/16,75,9 1/4,2,n/a,ornamentation
104,52,1/16,76,9 5/16,2,n/a,ornamentation
105,53,1/16,77,9 3/8,2,n/a,ornamentation
106,55,1/16,78,9 7/16,2,n/a,ornamentation
107,57,1/8,79,9 1/2,2,n/a,match
108,64,1/8,79,9 1/2,3,n/a,match
109,72,1/8,79,9 1/2,0,n/a,match
110,55,1/8,80,9 5/8,4,n/a,ornamentation
111,57,1/4,81,9 3/4,4,0,repetition
112,50,1/2,82,10,5,n/a,match
113,57,1/2,82,10,4,n/a,match
114,50,1/4,83,10 1/2,5,0,repetition
115,53,1/4,83,10 1/2,1,n/a,match
116,57,1/4,83,10 1/2,2,n/a,match
117,57,1/4,84,10 3/4,4,0,repetition
118,50,1/8,85,11,5,n/a,match
119,53,1/8,85,11,1,n/a,match
120,57,1/8,85,11,4,n/a,match
121,58,1/16,86,11 1/8,4,n/a,ornamentation
122,60,1/16,87,11 3/16,4,n/a,ornamentation
123,62,1/16,88,11 1/4,4,n/a,ornamentation
124,60,1/16,89,11 5/16,4,n/a,ornamentation
125,58,1/16,90,11 3/8,4,n/a,ornamentation
126,57,1/16,91,11 7/16,4,n/a,ornamentation
127,50,3/16,92,11 1/2,5,n/a,match
128,53,3/16,92,11 1/2,1,n/a,match
129,58,3/16,92,11 1/2,4,n/a,match
130,57,1/16,93,11 11/16,4,n/a,ornamentation
131,55,1/16,94,11 3/4,4,n/a,ornamentation
132,57,1/16,95,11 13/16,4,n/a,ornamentation
133,58,1/16,96,11 7/8,4,n/a,ornamentation
134,60,1/16,97,11 15/16,4,n/a,ornamentation
135,50,1/16,98,12,5,0,repetition
136,53,1/16,98,12,1,0,repetition
137,58,1/16,98,12,4,0,repetition
138,62,1/16,99,12 1/16,4,n/a,ornamentation
139,60,1/16,100,12 1/8,4,n/a,ornamentation
140,58,1/16,101,12 3/16,4,n/a,ornamentation
141,60,1/16,102,12 1/4,4,n/a,ornamentation
142,58,1/16,103,12 5/16,4,n/a,ornamentation
143,57,1/16,104,12 3/8,4,n/a,ornamentation
144,55,1/16,105,12 7/16,4,n/a,ornamentation
145,45,3/16,106,12 1/2,5,n/a,match
146,52,3/16,106,12 1/2,1,n/a,match
147,57,3/16,106,12 1/2,4,n/a,match
148,43,1/16,107,12 11/16,5,n/a,ornamentation
149,45,1/16,108,12 3/4,5,n/a,ornamentation
150,47,1/16,109,12 13/16,5,n/a,ornamentation
151,48,1/16,110,12 7/8,5,n/a,ornamentation
152,50,1/16,111,12 15/16,5,n/a,ornamentation
153,48,1/4,112,13,5,n/a,match
154,57,1/4,112,13,4,n/a,match
155,64,1/4,112,13,3,n/a,match
156,55,1/4,113,13 1/4,4,n/a,match
157,48,1/8,114,13 1/2,5,n/a,match
158,57,1/8,114,13 1/2,4,n/a,match
159,64,1/8,114,13 1/2,3,0,repetition
160,72,1/8,114,13 1/2,0,n/a,match
161,55,1/16,115,13 5/8,1,n/a,ornamentation
