note,pitch,duration,chord,bar,mapped voice,cost,category
296,64,1/16,186,27 7/8,1,n/a,ornamentation
297,66,1/16,187,27 15/16,1,n/a,ornamentation
298,55,1/4,188,28,2 and 3,n/a,match
299,67,1/4,188,28,1,n/a,match
300,55,1/8,189,28 1/4,3,n/a,ornamentation
301,53,1/8,190,28 3/8,3,n/a,match
302,55,1/8,191,28 1/2,1 and 3,n/a,match
303,62,1/8,191,28 1/2,0,n/a,match
304,57,1/8,192,28 5/8,3,n/a,match
305,58,1/8,193,28 3/4,3,n/a,match
306,60,1/8,194,28 7/8,1,n/a,ornamentation
307,58,1/4,195,29,1,n/a,match
308,67,1/4,195,29,0,n/a,match
309,55,1/8,196,29 1/4,3,n/a,match
310,67,1/8,196,29 1/4,0,0,repetition
311,67,1/8,197,29 3/8,0,n/a,match
312,52,1/4,198,29 1/2,3,n/a,match
313,60,1/4,198,29 1/2,1,n/a,match
314,67,1/4,198,29 1/2,0,n/a,match
315,60,1/8,199,29 3/4,1,0,repetition
316,67,1/8,200,29 7/8,0,n/a,ornamentation
317,50,1/8,201,30,3,n/a,match
318,65,1/8,201,30,0,n/a,match
319,67,1/8,202,30 1/8,1,n/a,ornamentation
320,65,1/8,203,30 1/4,1,n/a,match
321,64,1/8,204,30 3/8,0,n/a,match
322,50,1/4,205,30 1/2,2,n/a,match
323,62,1/4,205,30 1/2,0,n/a,match
324,48,1/8,206,30 3/4,3,n/a,match
325,64,1/8,206,30 3/4,1,n/a,ficta
326,46,1/8,207,30 7/8,3,n/a,match
327,62,1/8,207,30 7/8,1,n/a,match
328,48,1/4,208,31,3,n/a,match
329,55,1/4,208,31,2,n/a,match
330,64,1/4,208,31,1,n/a,ficta
331,46,1/8,209,31 1/4,3,n/a,match
332,55,1/8,209,31 1/4,2,0,repetition
333,62,1/8,209,31 1/4,1,n/a,match
334,55,1/8,210,31 3/8,2,n/a,match
335,43,1/8,211,31 1/2,3,n/a,match
336,55,1/8,211,31 1/2,2,n/a,match
337,62,1/8,211,31 1/2,1,0,repetition
338,45,1/8,212,31 5/8,3,n/a,match
339,46,1/8,213,31 3/4,3,n/a,match
340,48,1/8,214,31 7/8,3,n/a,match
341,50,1/8,215,32,3,n/a,match
342,53,1/8,215,32,2,n/a,match
343,65,1/8,215,32,0,3,adaptation
344,48,1/8,216,32 1/8,3,n/a,match
345,50,1/8,217,32 1/4,3,n/a,match
346,52,1/8,218,32 3/8,2 and 3,n/a,match
347,53,1/8,219,32 1/2,3,n/a,match
348,57,1/8,219,32 1/2,1,n/a,match
349,69,1/8,219,32 1/2,0,n/a,match
350,67,1/16,220,32 5/8,0,2,adaptation
351,69,1/16,221,32 11/16,0,n/a,ornamentation
352,70,1/16,222,32 3/4,0,1,adaptation
353,69,1/16,223,32 13/16,0,n/a,ornamentation
354,67,1/16,224,32 7/8,0,2,adaptation
355,69,1/16,225,32 15/16,0,n/a,ornamentation
356,55,1/8,226,33,1 and 3,n/a,match
357,70,1/8,226,33,0,n/a,match
358,57,1/8,227,33 1/8,1,n/a,match
359,58,1/8,228,33 1/4,1,n/a,match
360,60,1/8,229,33 3/8,1,n/a,match
361,62,1/4,230,33 1/2,1,n/a,match
362,70,1/4,230,33 1/2,0,0,repetition
363,65,1/8,231,33 3/4,1,n/a,match
364,69,1/8,232,33 7/8,0,n/a,ornamentation
365,64,1/4,233,34,1,n/a,match
366,67,1/4,233,34,0,n/a,match
367,62,1/4,234,34 1/4,1,n/a,match
368,65,1/4,234,34 1/4,0,n/a,match
369,57,1/8,235,34 1/2,2,n/a,match
370,64,1/8,235,34 1/2,0,n/a,match
371,62,1/8,236,34 5/8,2,n/a,ornamentation
372,59,1/8,237,34 3/4,2,2,adaptation
373,61,1/8,238,34 7/8,0,n/a,ornamentation
374,58,1/8,239,35,2,n/a,match
375,62,1/8,239,35,0 and 1,n/a,match
376,57,1/8,240,35 1/8,1,n/a,ornamentation
377,58,1/8,241,35 1/4,1,n/a,match
378,60,1/8,242,35 3/8,1,n/a,match
379,58,1/8,243,35 1/2,2,0,repetition
380,62,1/8,243,35 1/2,1,n/a,match
381,64,1/8,244,35 5/8,1,n/a,match
382,65,1/8,245,35 3/4,1,n/a,match
383,57,1/8,246,35 7/8,2,n/a,ornamentation
384,55,1/8,247,36,2,n/a,match
385,64,1/8,248,36 1/8,2,n/a,ornamentation
386,53,1/8,249,36 1/4,2,n/a,match
387,62,1/8,250,36 3/8,2,n/a,ornamentation
388,52,1/16,251,36 1/2,2,n/a,match
389,62,1/16,252,36 9/16,1,n/a,ornamentation
390,61,1/16,253,36 5/8,1,n/a,ornamentation
391,59,1/16,254,36 11/16,1,n/a,ornamentation
392,62,1/8,255,36 3/4,1,0,repetition
393,61,1/8,256,36 7/8,1,n/a,ornamentation
394,50,1/4,257,37,2,n/a,match
395,58,1/4,257,37,3,n/a,match
396,62,1/4,257,37,1,n/a,match
397,58,1/8,258,37 1/4,3,0,repetition
398,58,1/8,259,37 3/8,3,n/a,match
399,50,1/4,260,37 1/2,2,0,repetition
400,58,1/4,260,37 1/2,3,n/a,match
401,62,1/4,260,37 1/2,1,0,repetition
402,60,1/16,261,37 3/4,3,2,adaptation
403,58,1/16,262,37 13/16,3,n/a,ornamentation
404,57,1/16,263,37 7/8,3,n/a,ornamentation
405,58,1/16,264,37 15/16,3,n/a,ornamentation
406,50,1/4,265,38,2,0,repetition
407,57,1/4,265,38,3,n/a,match
408,58,1/4,266,38 1/4,3,n/a,match
409,50,1/8,267,38 1/2,2,0,repetition
410,58,1/8,267,38 1/2,3,0,repetition
411,62,1/8,268,38 5/8,3,n/a,ornamentation
412,60,1/16,269,38 3/4,3,2,adaptation
413,58,1/16,270,38 13/16,3,n/a,ornamentation
414,57,1/16,271,38 7/8,3,0,repetition
415,55,1/16,272,38 15/16,3,n/a,ornamentation
416,53,1/8,273,39,3,n/a,match
417,65,1/8,273,39,1,n/a,match
418,64,1/8,274,39 1/8,1,n/a,ornamentation
419,65,1/8,275,39 1/4,1,n/a,ornamentation
420,67,1/8,276,39 3/8,1,2,adaptation
421,53,1/8,277,39 1/2,3,0,repetition
422,65,1/8,278,39 5/8,3,n/a,ornamentation
423,52,1/8,279,39 3/4,3,n/a,match
424,50,1/8,280,39 7/8,3,n/a,match
425,48,1/8,281,40,3,n/a,match
426,64,1/8,282,40 1/8,1,n/a,ornamentation
427,46,1/4,283,40 1/4,3,n/a,match
428,65,1/4,283,40 1/4,1,n/a,match
429,53,1/8,284,40 1/2,3,n/a,match
430,65,1/8,285,40 5/8,1,n/a,ornamentation
431,64,1/8,286,40 3/4,1,n/a,match
432,62,1/8,287,40 7/8,1,n/a,match
433,53,1/4,288,41,3,0,repetition
434,60,1/4,288,41,1,n/a,match
435,55,1/16,289,41 1/4,3,2,adaptation
436,53,1/16,290,41 5/16,3,n/a,ornamentation
