note,pitch,duration,chord,bar,mapped voice,cost,category
835,67,1/4,447,60 3/2,0,3,adaptation
836,69,1/4,448,60 7/4,0,n/a,ornamentation
837,55,1/4,449,61,5,n/a,match
838,62,1/4,449,61,3,0,repetition
839,70,1/4,449,61,0,0,repetition
840,57,1/4,450,61 1/4,2,n/a,ornamentation
841,58,1/4,451,61 1/2,2,0,repetition
842,70,1/4,451,61 1/2,0,0,repetition
843,60,1/4,452,61 3/4,2,n/a,match
844,50,1/2,453,61 1/1,5,n/a,match
845,62,1/2,453,61 1/1,2,n/a,match
846,69,1/2,453,61 1/1,0,n/a,match
847,50,1/2,454,61 3/2,5,0,repetition
848,55,1/4,455,62,1,n/a,match
849,53,1/4,456,62 1/4,2,n/a,ornamentation
850,58,1/4,457,62 1/2,2,n/a,match
851,74,1/4,457,62 1/2,0,n/a,match
852,57,1/4,458,62 3/4,2,n/a,ornamentation
853,55,1/4,459,62 1/1,1 and 4,n/a,match
854,58,1/4,459,62 1/1,2,n/a,match
855,74,1/4,459,62 1/1,0,n/a,match
856,75,1/4,460,62 5/4,0,n/a,ornamentation
857,55,1/4,461,62 3/2,4,0,repetition
858,58,1/4,461,62 3/2,2,n/a,match
859,74,1/4,461,62 3/2,0,n/a,match
860,57,1/4,462,62 7/4,1,n/a,ornamentation
861,43,1/4,463,63,5,n/a,match
862,55,1/4,463,63,4,n/a,match
863,58,1/4,463,63,1,n/a,match
864,74,1/4,463,63,0,0,repetition
865,57,1/4,464,63 1/4,2,n/a,match
866,72,1/4,464,63 1/4,0,n/a,match
867,55,1/4,465,63 1/2,2,n/a,match
868,58,1/4,465,63 1/2,1,0,repetition
869,70,1/4,465,63 1/2,0,n/a,match
870,60,1/4,466,63 3/4,1,n/a,match
871,43,1/4,467,63 1/1,5,n/a,match
872,58,1/4,467,63 1/1,4,n/a,match
873,55,1/4,468,63 5/4,2,n/a,ornamentation
874,53,1/4,469,63 3/2,2,n/a,match
875,69,1/4,469,63 3/2,0,n/a,match
876,52,1/4,470,63 7/4,2,n/a,match
877,67,1/4,470,63 7/4,0,n/a,match
878,46,3/4,471,64,5,n/a,match
879,50,3/4,471,64,2,n/a,match
880,65,3/4,471,64,0,n/a,match
